TaxonId;Understam;Ordning;Familj;Art;Vetenskapligt namn;Auktor;Grupp i 2003-rekonstruktion;Status 2003;URL till taxoninformation;Svensk frekomst
211667;;;;Monotoma gotzi;Monotoma gotzi;Holzschuh & Lohse, 1981;;;https://www.dyntaxa.se/taxon/info/211667;Bofast och reproducerande
232379;;;;Monotoma quadricollis;Monotoma quadricollis;Aubé, 1837;;;https://www.dyntaxa.se/taxon/info/232379;Bofast och reproducerande
2001066;;;Silvanidae;;Silvanidae;Kirby, 1837;;;https://www.dyntaxa.se/taxon/info/2001066;
101949;;;;Uleiota planatus;Uleiota planatus;(Linnaeus, 1760);;;https://www.dyntaxa.se/taxon/info/101949;Bofast och reproducerande
100805;;;;Dendrophagus crenatus;Dendrophagus crenatus;(Paykull, 1799);;;https://www.dyntaxa.se/taxon/info/100805;Bofast och reproducerande
105478;;;;Psammoecus bipunctatus;Psammoecus bipunctatus;(Fabricius, 1792);;;https://www.dyntaxa.se/taxon/info/105478;Bofast och reproducerande
105479;;;;Cryptamorpha desjardinsii;Cryptamorpha desjardinsii;(Guérin-Ménéville, 1844);;;https://www.dyntaxa.se/taxon/info/105479;Tillfällig förekomst (alt. kvarstående)
105472;;;;Airaphilus elongatus;Airaphilus elongatus;(Gyllenhal, 1813);;;https://www.dyntaxa.se/taxon/info/105472;Bofast och reproducerande
105473;;;;Nausibius clavicornis;Nausibius clavicornis;(Kugelann, 1794);;;https://www.dyntaxa.se/taxon/info/105473;Tillfällig förekomst (alt. kvarstående)
105474;;;;Ahasverus advena;Ahasverus advena;(Waltl, 1834);;;https://www.dyntaxa.se/taxon/info/105474;Bofast och reproducerande
105475;;;;Oryzaephilus surinamensis;Oryzaephilus surinamensis;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105475;Bofast och reproducerande
105476;;;;Oryzaephilus mercator;Oryzaephilus mercator;(Fauvel, 1889);;;https://www.dyntaxa.se/taxon/info/105476;Bofast och reproducerande
101783;;;;Silvanus bidentatus;Silvanus bidentatus;(Fabricius, 1792);;;https://www.dyntaxa.se/taxon/info/101783;Bofast och reproducerande
101784;;;;Silvanus unidentatus;Silvanus unidentatus;(Olivier, 1790);;;https://www.dyntaxa.se/taxon/info/101784;Bofast och reproducerande
105477;;;;Silvanoprus fagi;Silvanoprus fagi;(Guérin-Ménéville, 1844);;;https://www.dyntaxa.se/taxon/info/105477;Bofast och reproducerande
2001067;;;Cucujidae;;Cucujidae;Latreille, 1802;;;https://www.dyntaxa.se/taxon/info/2001067;
100763;;;;Cucujus cinnaberinus;Cucujus cinnaberinus;(Scopoli, 1763);;;https://www.dyntaxa.se/taxon/info/100763;Bofast och reproducerande
101517;;;;Pediacus depressus;Pediacus depressus;(Herbst, 1797);;;https://www.dyntaxa.se/taxon/info/101517;Bofast och reproducerande
105480;;;;Pediacus fuscus;Pediacus fuscus;Erichson, 1845;;;https://www.dyntaxa.se/taxon/info/105480;Bofast och reproducerande
2001068;;;Laemophloeidae;;Laemophloeidae;Ganglbauer, 1899;;;https://www.dyntaxa.se/taxon/info/2001068;
101163;;;;Laemophloeus monilis;Laemophloeus monilis;(Fabricius, 1787);;;https://www.dyntaxa.se/taxon/info/101163;Bofast och reproducerande
101164;;;;Laemophloeus muticus;Laemophloeus muticus;(Fabricius, 1781);;;https://www.dyntaxa.se/taxon/info/101164;Bofast och reproducerande
105481;;;;Placonotus testaceus;Placonotus testaceus;(Fabricius, 1787);;;https://www.dyntaxa.se/taxon/info/105481;Tillfällig förekomst (alt. kvarstående)
101412;;;;Notolaemus castaneus;Notolaemus castaneus;(Erichson, 1845);;;https://www.dyntaxa.se/taxon/info/101412;Bofast och reproducerande
101413;;;;Notolaemus unifasciatus;Notolaemus unifasciatus;(Latreille, 1804);;;https://www.dyntaxa.se/taxon/info/101413;Bofast och reproducerande
100749;;;;Cryptolestes duplicatus;Cryptolestes duplicatus;(Waltl, 1839);;;https://www.dyntaxa.se/taxon/info/100749;Bofast och reproducerande
102220;;;;Cryptolestes corticinus;Cryptolestes corticinus;(Erichson, 1846);;;https://www.dyntaxa.se/taxon/info/102220;Bofast och reproducerande
105482;;;;Cryptolestes ferrugineus;Cryptolestes ferrugineus;(Stephens, 1831);;;https://www.dyntaxa.se/taxon/info/105482;Bofast och reproducerande
105483;;;;Cryptolestes abietis;Cryptolestes abietis;(Wankowicz, 1865);;;https://www.dyntaxa.se/taxon/info/105483;Bofast och reproducerande
105485;;;;Cryptolestes spartii;Cryptolestes spartii;(Curtis, 1834);;;https://www.dyntaxa.se/taxon/info/105485;Ej bofast men tillfälligt reproducerande
105486;;;;Cryptolestes fractipennis;Cryptolestes fractipennis;(Motschulsky, 1845);;;https://www.dyntaxa.se/taxon/info/105486;Ej bofast men tillfälligt reproducerande
105487;;;;Cryptolestes pusillus;Cryptolestes pusillus;(Schönherr, 1817);;;https://www.dyntaxa.se/taxon/info/105487;Ej bofast men tillfälligt reproducerande
105488;;;;Cryptolestes pusilloides;Cryptolestes pusilloides;(Steel & Howe, 1952);;;https://www.dyntaxa.se/taxon/info/105488;Ej bofast men tillfälligt reproducerande
105489;;;;Cryptolestes turcicus;Cryptolestes turcicus;(Grouvelle, 1876);;;https://www.dyntaxa.se/taxon/info/105489;Bofast och reproducerande
105484;;;;Leptophloeus alternans;Leptophloeus alternans;(Erichson, 1846);;;https://www.dyntaxa.se/taxon/info/105484;Bofast och reproducerande
2001069;;;Cryptophagidae;;Cryptophagidae;Kirby, 1837;;;https://www.dyntaxa.se/taxon/info/2001069;
105490;;;;Hypocoprus latridioides;Hypocoprus latridioides;Motschulsky, 1839;;;https://www.dyntaxa.se/taxon/info/105490;Bofast och reproducerande
105491;;;;Telmatophilus caricis;Telmatophilus caricis;(Olivier, 1790);;;https://www.dyntaxa.se/taxon/info/105491;Bofast och reproducerande
105492;;;;Telmatophilus typhae;Telmatophilus typhae;(Fallén, 1802);;;https://www.dyntaxa.se/taxon/info/105492;Bofast och reproducerande
105493;;;;Telmatophilus schoenherrii;Telmatophilus schoenherrii;(Gyllenhal, 1808);;;https://www.dyntaxa.se/taxon/info/105493;Bofast och reproducerande
211707;;;;Telmatophilus brevicollis;Telmatophilus brevicollis;Aubé, 1862;;;https://www.dyntaxa.se/taxon/info/211707;Bofast och reproducerande
105494;;;;Paramecosoma melanocephalum;Paramecosoma melanocephalum;(Herbst, 1793);;;https://www.dyntaxa.se/taxon/info/105494;Bofast och reproducerande
105495;;;;Henoticus serratus;Henoticus serratus;(Gyllenhal, 1808);;;https://www.dyntaxa.se/taxon/info/105495;Bofast och reproducerande
105496;;;;Henoticus californicus;Henoticus californicus;(Mannerheim, 1843);;;https://www.dyntaxa.se/taxon/info/105496;Tillfällig förekomst (alt. kvarstående)
101673;;;;Pteryngium crenatum;Pteryngium crenatum;(Fabricius, 1798);;;https://www.dyntaxa.se/taxon/info/101673;Bofast och reproducerande
100750;;;;Cryptophagus confusus;Cryptophagus confusus;Bruce, 1934;;;https://www.dyntaxa.se/taxon/info/100750;Bofast och reproducerande
100751;;;;Cryptophagus corticinus;Cryptophagus corticinus;Thomson, 1863;;;https://www.dyntaxa.se/taxon/info/100751;Bofast och reproducerande
100752;;;;Cryptophagus fallax;Cryptophagus fallax;Balfour-Browne, 1953;;;https://www.dyntaxa.se/taxon/info/100752;Bofast och reproducerande
100753;;;;Cryptophagus fuscicornis;Cryptophagus fuscicornis;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/100753;Bofast och reproducerande
100754;;;;Cryptophagus labilis;Cryptophagus labilis;Erichson, 1846;;;https://www.dyntaxa.se/taxon/info/100754;Bofast och reproducerande
100755;;;;Cryptophagus lysholmi;Cryptophagus lysholmi;Munster, 1932;;;https://www.dyntaxa.se/taxon/info/100755;Bofast och reproducerande
100756;;;;Cryptophagus micaceus;Cryptophagus micaceus;Rey, 1889;;;https://www.dyntaxa.se/taxon/info/100756;Bofast och reproducerande
100757;;;;Cryptophagus reflexus;Cryptophagus reflexus;Rey, 1889;;;https://www.dyntaxa.se/taxon/info/100757;Bofast och reproducerande
100758;;;;Cryptophagus quadrihamatus;Cryptophagus quadrihamatus;Mäklin, 1853;;;https://www.dyntaxa.se/taxon/info/100758;Bofast och reproducerande
100759;;;;Cryptophagus populi;Cryptophagus populi;Paykull, 1800;;;https://www.dyntaxa.se/taxon/info/100759;Bofast och reproducerande
100760;;;;Cryptophagus quercinus;Cryptophagus quercinus;Kraatz, 1852;;;https://www.dyntaxa.se/taxon/info/100760;Bofast och reproducerande
105500;;;;Cryptophagus acutangulus;Cryptophagus acutangulus;Gyllenhal, 1827;;;https://www.dyntaxa.se/taxon/info/105500;Bofast och reproducerande
105501;;;;Cryptophagus parallelus;Cryptophagus parallelus;Brisout de Barneville, 1863;;;https://www.dyntaxa.se/taxon/info/105501;Bofast och reproducerande
105502;;;;Cryptophagus cylindrellus;Cryptophagus cylindrellus;Johnson, 2007;;;https://www.dyntaxa.se/taxon/info/105502;Bofast och reproducerande
105503;;;;Cryptophagus badius;Cryptophagus badius;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/105503;Bofast och reproducerande
105504;;;;Cryptophagus confertus;Cryptophagus confertus;Casey, 1900;;;https://www.dyntaxa.se/taxon/info/105504;Bofast och reproducerande
105505;;;;Cryptophagus lapponicus;Cryptophagus lapponicus;Gyllenhal, 1827;;;https://www.dyntaxa.se/taxon/info/105505;Bofast och reproducerande
105506;;;;Cryptophagus subdepressus;Cryptophagus subdepressus;Gyllenhal, 1827;;;https://www.dyntaxa.se/taxon/info/105506;Bofast och reproducerande
105507;;;;Cryptophagus tuberculosus;Cryptophagus tuberculosus;Mäklin, 1852;;;https://www.dyntaxa.se/taxon/info/105507;Bofast och reproducerande
105508;;;;Cryptophagus subfumatus;Cryptophagus subfumatus;Kraatz, 1856;;;https://www.dyntaxa.se/taxon/info/105508;Bofast och reproducerande
105509;;;;Cryptophagus pubescens;Cryptophagus pubescens;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/105509;Bofast och reproducerande
105510;;;;Cryptophagus saginatus;Cryptophagus saginatus;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/105510;Bofast och reproducerande
105511;;;;Cryptophagus intermedius;Cryptophagus intermedius;Bruce, 1934;;;https://www.dyntaxa.se/taxon/info/105511;Bofast och reproducerande
105512;;;;Cryptophagus dentatus;Cryptophagus dentatus;(Herbst, 1793);;;https://www.dyntaxa.se/taxon/info/105512;Bofast och reproducerande
105513;;;;Cryptophagus denticulatus;Cryptophagus denticulatus;Heer, 1841;;;https://www.dyntaxa.se/taxon/info/105513;Bofast och reproducerande
105514;;;;Cryptophagus dorsalis;Cryptophagus dorsalis;Sahlberg, 1819;;;https://www.dyntaxa.se/taxon/info/105514;Bofast och reproducerande
105515;;;;Cryptophagus distinguendus;Cryptophagus distinguendus;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/105515;Bofast och reproducerande
105516;;;;Cryptophagus scanicus;Cryptophagus scanicus;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105516;Bofast och reproducerande
105517;;;;Cryptophagus uncinatus;Cryptophagus uncinatus;Stephens, 1830;;;https://www.dyntaxa.se/taxon/info/105517;Bofast och reproducerande
105518;;;;Cryptophagus obsoletus;Cryptophagus obsoletus;Reitter, 1879;;;https://www.dyntaxa.se/taxon/info/105518;Bofast och reproducerande
105519;;;;Cryptophagus scutellatus;Cryptophagus scutellatus;Newman, 1834;;;https://www.dyntaxa.se/taxon/info/105519;Bofast och reproducerande
105520;;;;Cryptophagus lycoperdi;Cryptophagus lycoperdi;(Scopoli, 1763);;;https://www.dyntaxa.se/taxon/info/105520;Bofast och reproducerande
105521;;;;Cryptophagus punctipennis;Cryptophagus punctipennis;Brisout de Barneville, 1863;;;https://www.dyntaxa.se/taxon/info/105521;Bofast och reproducerande
105522;;;;Cryptophagus cellaris;Cryptophagus cellaris;(Scopoli, 1763);;;https://www.dyntaxa.se/taxon/info/105522;Bofast och reproducerande
105523;;;;Cryptophagus laticollis;Cryptophagus laticollis;Lucas, 1846;;;https://www.dyntaxa.se/taxon/info/105523;Bofast och reproducerande
105524;;;;Cryptophagus setulosus;Cryptophagus setulosus;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/105524;Bofast och reproducerande
267319;;;;Cryptophagus jakowlewi;Cryptophagus jakowlewi;Reitter, 1888;;;https://www.dyntaxa.se/taxon/info/267319;Bofast och reproducerande
105525;;;;Spavius glaber;Spavius glaber;(Gyllenhal, 1808);;;https://www.dyntaxa.se/taxon/info/105525;Bofast och reproducerande
105526;;;;Antherophagus pallens;Antherophagus pallens;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105526;Bofast och reproducerande
105527;;;;Antherophagus silaceus;Antherophagus silaceus;(Herbst, 1792);;;https://www.dyntaxa.se/taxon/info/105527;Bofast och reproducerande
105528;;;;Antherophagus similis;Antherophagus similis;Curtis, 1835;;;https://www.dyntaxa.se/taxon/info/105528;Bofast och reproducerande
102221;;;;Micrambe longitarsis;Micrambe longitarsis;(J.Sahlberg, 1900);;;https://www.dyntaxa.se/taxon/info/102221;Bofast och reproducerande
105497;;;;Micrambe bimaculata;Micrambe bimaculata;(Panzer, 1798);;;https://www.dyntaxa.se/taxon/info/105497;Bofast och reproducerande
105498;;;;Micrambe woodroffei;Micrambe woodroffei;Johnson, 2007;;;https://www.dyntaxa.se/taxon/info/105498;Bofast och reproducerande
105499;;;;Micrambe abietis;Micrambe abietis;(Paykull, 1798);;;https://www.dyntaxa.se/taxon/info/105499;Bofast och reproducerande
105529;;;;Caenoscelis subdeplanata;Caenoscelis subdeplanata;Brisout de Barneville, 1882;;;https://www.dyntaxa.se/taxon/info/105529;Bofast och reproducerande
105530;;;;Caenoscelis ferruginea;Caenoscelis ferruginea;(Sahlberg, 1820);;;https://www.dyntaxa.se/taxon/info/105530;Bofast och reproducerande
105531;;;;Caenoscelis sibirica;Caenoscelis sibirica;Reitter, 1889;;;https://www.dyntaxa.se/taxon/info/105531;Bofast och reproducerande
100425;;;;Atomaria munda;Atomaria munda;Erichson, 1846;;;https://www.dyntaxa.se/taxon/info/100425;Bofast och reproducerande
100426;;;;Atomaria nigripennis;Atomaria nigripennis;(Kugelann, 1794);;;https://www.dyntaxa.se/taxon/info/100426;Bofast och reproducerande
100428;;;;Atomaria rubricollis;Atomaria rubricollis;Brisout de Barneville, 1863;;;https://www.dyntaxa.se/taxon/info/100428;Bofast och reproducerande
105533;;;;Atomaria morio;Atomaria morio;Kolenati, 1846;;;https://www.dyntaxa.se/taxon/info/105533;Bofast och reproducerande
105534;;;;Atomaria ornata;Atomaria ornata;Heer, 1841;;;https://www.dyntaxa.se/taxon/info/105534;Bofast och reproducerande
105535;;;;Atomaria peltata;Atomaria peltata;Kraatz, 1853;;;https://www.dyntaxa.se/taxon/info/105535;Bofast och reproducerande
105536;;;;Atomaria peltataeformis;Atomaria peltataeformis;Sjöberg, 1947;;;https://www.dyntaxa.se/taxon/info/105536;Bofast och reproducerande
105537;;;;Atomaria fuscipes;Atomaria fuscipes;(Gyllenhal, 1808);;;https://www.dyntaxa.se/taxon/info/105537;Bofast och reproducerande
105538;;;;Atomaria pusilla;Atomaria pusilla;(Paykull, 1798);;;https://www.dyntaxa.se/taxon/info/105538;Bofast och reproducerande
105539;;;;Atomaria sodermani;Atomaria sodermani;Sjöberg, 1947;;;https://www.dyntaxa.se/taxon/info/105539;Bofast och reproducerande
105540;;;;Atomaria lundbergi;Atomaria lundbergi;Johnson, 1978;;;https://www.dyntaxa.se/taxon/info/105540;Bofast och reproducerande
105541;;;;Atomaria clavigera;Atomaria clavigera;Ganglbauer, 1899;;;https://www.dyntaxa.se/taxon/info/105541;Bofast och reproducerande
105542;;;;Atomaria fuscata;Atomaria fuscata;(Schönherr, 1808);;;https://www.dyntaxa.se/taxon/info/105542;Bofast och reproducerande
105543;;;;Atomaria zetterstedti;Atomaria zetterstedti;(Zetterstedt, 1838);;;https://www.dyntaxa.se/taxon/info/105543;Bofast och reproducerande
105544;;;;Atomaria lewisi;Atomaria lewisi;Reitter, 1877;;;https://www.dyntaxa.se/taxon/info/105544;Bofast och reproducerande
105545;;;;Atomaria pseudatra;Atomaria pseudatra;Reitter, 1888;;;https://www.dyntaxa.se/taxon/info/105545;Bofast och reproducerande
105546;;;;Atomaria atra;Atomaria atra;(Herbst, 1793);;;https://www.dyntaxa.se/taxon/info/105546;Bofast och reproducerande
105547;;;;Atomaria gutta;Atomaria gutta;Newman, 1834;;;https://www.dyntaxa.se/taxon/info/105547;Bofast och reproducerande
105548;;;;Atomaria rhenonum;Atomaria rhenonum;Kraatz, 1853;;;https://www.dyntaxa.se/taxon/info/105548;Bofast och reproducerande
105549;;;;Atomaria basalis;Atomaria basalis;Erichson, 1846;;;https://www.dyntaxa.se/taxon/info/105549;Bofast och reproducerande
105550;;;;Atomaria mesomela;Atomaria mesomela;(Herbst, 1792);;;https://www.dyntaxa.se/taxon/info/105550;Bofast och reproducerande
105551;;;;Atomaria scutellaris;Atomaria scutellaris;Motschulsky, 1849;;;https://www.dyntaxa.se/taxon/info/105551;Bofast och reproducerande
105552;;;;Atomaria rubella;Atomaria rubella;Heer, 1841;;;https://www.dyntaxa.se/taxon/info/105552;Bofast och reproducerande
105553;;;;Atomaria atricapilla;Atomaria atricapilla;Stephens, 1830;;;https://www.dyntaxa.se/taxon/info/105553;Bofast och reproducerande
105554;;;;Atomaria nitidula;Atomaria nitidula;(Marsham, 1802);;;https://www.dyntaxa.se/taxon/info/105554;Bofast och reproducerande
105555;;;;Atomaria analis;Atomaria analis;Erichson, 1846;;;https://www.dyntaxa.se/taxon/info/105555;Bofast och reproducerande
105556;;;;Atomaria fulvipennis;Atomaria fulvipennis;Mannerheim, 1846;;;https://www.dyntaxa.se/taxon/info/105556;Bofast och reproducerande
105557;;;;Atomaria rubida;Atomaria rubida;Reitter, 1875;;;https://www.dyntaxa.se/taxon/info/105557;Bofast och reproducerande
105558;;;;Atomaria hislopi;Atomaria hislopi;Wollaston, 1857;;;https://www.dyntaxa.se/taxon/info/105558;Bofast och reproducerande
105559;;;;Atomaria turgida;Atomaria turgida;Erichson, 1846;;;https://www.dyntaxa.se/taxon/info/105559;Bofast och reproducerande
105560;;;;Atomaria apicalis;Atomaria apicalis;Erichson, 1846;;;https://www.dyntaxa.se/taxon/info/105560;Bofast och reproducerande
105561;;;;Atomaria testacea;Atomaria testacea;Stephens, 1830;;;https://www.dyntaxa.se/taxon/info/105561;Bofast och reproducerande
100420;;;;Atomaria abietina;Atomaria abietina;J. Sahlberg, 1888;;;https://www.dyntaxa.se/taxon/info/100420;Bofast och reproducerande
100421;;;;Atomaria alpina;Atomaria alpina;Heer, 1841;;;https://www.dyntaxa.se/taxon/info/100421;Bofast och reproducerande
100422;;;;Atomaria diluta;Atomaria diluta;Erichson, 1846;;;https://www.dyntaxa.se/taxon/info/100422;Bofast och reproducerande
100423;;;;Atomaria elongatula;Atomaria elongatula;Erichson, 1846;;;https://www.dyntaxa.se/taxon/info/100423;Bofast och reproducerande
100424;;;;Atomaria lapponica;Atomaria lapponica;Johnson, 1978;;;https://www.dyntaxa.se/taxon/info/100424;Bofast och reproducerande
100429;;;;Atomaria badia;Atomaria badia;Erichson, 1846;;;https://www.dyntaxa.se/taxon/info/100429;Bofast och reproducerande
100430;;;;Atomaria subangulata;Atomaria subangulata;J.Sahlberg, 1926;;;https://www.dyntaxa.se/taxon/info/100430;Bofast och reproducerande
105532;;;;Atomaria impressa;Atomaria impressa;Erichson, 1846;;;https://www.dyntaxa.se/taxon/info/105532;Bofast och reproducerande
105562;;;;Atomaria fimetaria;Atomaria fimetaria;(Fabricius, 1792);;;https://www.dyntaxa.se/taxon/info/105562;Bofast och reproducerande
105563;;;;Atomaria umbrina;Atomaria umbrina;(Gyllenhal, 1827);;;https://www.dyntaxa.se/taxon/info/105563;Bofast och reproducerande
105564;;;;Atomaria pulchra;Atomaria pulchra;Erichson, 1846;;;https://www.dyntaxa.se/taxon/info/105564;Bofast och reproducerande
105565;;;;Atomaria sparreschneideri;Atomaria sparreschneideri;Munster, 1928;;;https://www.dyntaxa.se/taxon/info/105565;Bofast och reproducerande
105566;;;;Atomaria nigriventris;Atomaria nigriventris;Stephens, 1830;;;https://www.dyntaxa.se/taxon/info/105566;Bofast och reproducerande
105567;;;;Atomaria punctithorax;Atomaria punctithorax;Reitter, 1888;;;https://www.dyntaxa.se/taxon/info/105567;Bofast och reproducerande
105568;;;;Atomaria puncticollis;Atomaria puncticollis;Thomson, 1868;;;https://www.dyntaxa.se/taxon/info/105568;Bofast och reproducerande
105569;;;;Atomaria nigrirostris;Atomaria nigrirostris;Stephens, 1830;;;https://www.dyntaxa.se/taxon/info/105569;Bofast och reproducerande
