"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"105"	"Macrocera"	"nigropicea"	"Lundström, 1906"	"http://dyntaxa.se/taxon/info/264856"	"Dyntaxa"	NA	"Macrocera nigropicea"
"106"	"Macrocera"	"sudetica"	"Landrock, 1924"	"http://dyntaxa.se/taxon/info/264857"	"Dyntaxa"	NA	"Macrocera sudetica"
"107"	"Mycomya"	"sp."	"Rondani, 1856"	"http://dyntaxa.se/taxon/info/1013855"	"Dyntaxa"	NA	"Mycomya sp."
"108"	"Mycomya"	"pulchella"	"(Dziedzicki, 1885)"	"http://dyntaxa.se/taxon/info/250480"	"Dyntaxa"	NA	"Mycomya pulchella"
"109"	"Mycomya"	"avala"	"Väisänen, 1984"	"http://dyntaxa.se/taxon/info/267254"	"Dyntaxa"	NA	"Mycomya avala"
"110"	"Mycomya"	"branderi"	"Väisänen, 1984"	"http://dyntaxa.se/taxon/info/267253"	"Dyntaxa"	NA	"Mycomya branderi"
"111"	"Mycomya"	"circumdata"	"(Staeger, 1840)"	"http://dyntaxa.se/taxon/info/250483"	"Dyntaxa"	NA	"Mycomya circumdata"
"112"	"Mycomya"	"pectinifera"	"Edwards, 1924"	"http://dyntaxa.se/taxon/info/250485"	"Dyntaxa"	NA	"Mycomya pectinifera"
"113"	"Mycomya"	"annulata"	"(Meigen, 1818)"	"http://dyntaxa.se/taxon/info/250487"	"Dyntaxa"	NA	"Mycomya annulata"
"114"	"Mycomya"	"bialorussica"	"Landrock, 1925"	"http://dyntaxa.se/taxon/info/250488"	"Dyntaxa"	NA	"Mycomya bialorussica"
"115"	"Mycomya"	"bicolor"	"(Dziedzicki, 1885)"	"http://dyntaxa.se/taxon/info/250489"	"Dyntaxa"	NA	"Mycomya bicolor"
"116"	"Mycomya"	"bisulca"	"Lackschewitz, 1937"	"http://dyntaxa.se/taxon/info/250490"	"Dyntaxa"	NA	"Mycomya bisulca"
"117"	"Mycomya"	"brunnea"	"(Dziedzicki, 1885)"	"http://dyntaxa.se/taxon/info/250491"	"Dyntaxa"	NA	"Mycomya brunnea"
"118"	"Mycomya"	"cinerascens"	"(Macquart, 1826)"	"http://dyntaxa.se/taxon/info/250492"	"Dyntaxa"	NA	"Mycomya cinerascens"
"119"	"Mycomya"	"danielae"	"Matile, 1972"	"http://dyntaxa.se/taxon/info/250493"	"Dyntaxa"	NA	"Mycomya danielae"
"120"	"Mycomya"	"denmax"	"Väisänen, 1979"	"http://dyntaxa.se/taxon/info/250494"	"Dyntaxa"	NA	"Mycomya denmax"
"121"	"Mycomya"	"disa"	"Väisänen, 1984"	"http://dyntaxa.se/taxon/info/250495"	"Dyntaxa"	NA	"Mycomya disa"
"122"	"Mycomya"	"dziedzickii"	"Väisänen, 1981"	"http://dyntaxa.se/taxon/info/250496"	"Dyntaxa"	NA	"Mycomya dziedzickii"
"123"	"Mycomya"	"egregia"	"(Dziedzicki, 1885)"	"http://dyntaxa.se/taxon/info/250497"	"Dyntaxa"	NA	"Mycomya egregia"
