"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"101"	"Epichlorops"	"sp."	"Becker 1910"	"urn:lsid:faunaeur.org:taxname:60830"	"Fauna Europaea"	"Epichlorops sp."
"102"	"Epichlorops"	"puncticollis"	"(Zetterstedt, 1848)"	"http://dyntaxa.se/taxon/info/242342"	"Dyntaxa"	"Epichlorops puncticollis"
"103"	"Eribolus"	"sp."	"Becker 1910"	"urn:lsid:faunaeur.org:taxname:60832"	"Fauna Europaea"	"Eribolus sp."
"104"	"Eribolus"	"gracilior"	"(de Meijere, 1918)"	"http://dyntaxa.se/taxon/info/242343"	"Dyntaxa"	"Eribolus gracilior"
"105"	"Eribolus"	"hungaricus"	"Becker, 1910"	"http://dyntaxa.se/taxon/info/242344"	"Dyntaxa"	"Eribolus hungaricus"
"106"	"Eribolus"	"nana"	"(Zetterstedt, 1838)"	"http://dyntaxa.se/taxon/info/242345"	"Dyntaxa"	"Eribolus nana"
"107"	"Eribolus"	"slesvicensis"	"Becker, 1910"	"http://dyntaxa.se/taxon/info/242347"	"Dyntaxa"	"Eribolus slesvicensis"
"108"	"Eurina"	"sp."	"Meigen 1830"	"urn:lsid:faunaeur.org:taxname:60837"	"Dyntaxa"	"Eurina sp."
"109"	"Eurina"	"lurida"	"Meigen, 1830"	"http://dyntaxa.se/taxon/info/242348"	"Dyntaxa"	"Eurina lurida"
"110"	"Eutropha"	"sp."	"Loew 1855"	"urn:lsid:faunaeur.org:taxname:60631"	"Fauna Europaea"	"Eutropha sp."
"111"	"Eutropha"	"fulvifrons"	"(Haliday, 1833)"	"http://dyntaxa.se/taxon/info/242349"	"Dyntaxa"	"Eutropha fulvifrons"
"112"	"Eutropha"	"variegata"	"Loew, 1866"	"http://dyntaxa.se/taxon/info/242350"	"Dyntaxa"	"Eutropha variegata"
"113"	"Gampsocera"	"sp."	"Schiner 1862"	"urn:lsid:faunaeur.org:taxname:60848"	"Fauna Europaea"	"Gampsocera sp."
"114"	"Gampsocera"	"numerata"	"(Heeger, 1858)"	"http://dyntaxa.se/taxon/info/242351"	"Dyntaxa"	"Gampsocera numerata"
"115"	"Gaurax"	"sp."	"Loew 1863"	"urn:lsid:faunaeur.org:taxname:60850"	"Fauna Europaea"	"Gaurax sp."
"116"	"Gaurax"	"borealis"	"(Duda, 1933)"	"http://dyntaxa.se/taxon/info/242352"	"Dyntaxa"	"Gaurax borealis"
"117"	"Gaurax"	"dubius"	"(Macquart, 1835)"	"http://dyntaxa.se/taxon/info/242356"	"Dyntaxa"	"Gaurax dubius"
"118"	"Gaurax"	"ephippium"	"(Zetterstedt, 1848)"	"http://dyntaxa.se/taxon/info/242357"	"Dyntaxa"	"Gaurax ephippium"
"119"	"Gaurax"	"fascipes"	"Becker, 1910"	"http://dyntaxa.se/taxon/info/242358"	"Dyntaxa"	"Gaurax fascipes"
"120"	"Gaurax"	"macrocerus"	"(Nartshuk, 1962)"	"http://dyntaxa.se/taxon/info/242360"	"Dyntaxa"	"Gaurax macrocerus"
"121"	"Gaurax"	"strobilum"	"Karps, 1981"	"http://dyntaxa.se/taxon/info/242361"	"Dyntaxa"	"Gaurax strobilum"
"122"	"Gaurax"	"maculipennis"	"(Zetterstedt, 1848)"	"http://dyntaxa.se/taxon/info/250183"	"Dyntaxa"	"Gaurax maculipennis"
"123"	"Incertella"	"sp."	"Sabrosky 1980"	"urn:lsid:faunaeur.org:taxname:60875"	"Fauna Europaea"	"Incertella sp."
"124"	"Incertella"	"albipalpis"	"(Meigen, 1830)"	"http://dyntaxa.se/taxon/info/242363"	"Dyntaxa"	"Incertella albipalpis"
"125"	"Incertella"	"antennata"	"(Collin, 1946)"	"http://dyntaxa.se/taxon/info/242366"	"Dyntaxa"	"Incertella antennata"
"126"	"Incertella"	"kerteszi"	"(Becker, 1910)"	"http://dyntaxa.se/taxon/info/242367"	"Dyntaxa"	"Incertella kerteszi"
"127"	"Incertella"	"nigrifrons"	"(Duda, 1933)"	"http://dyntaxa.se/taxon/info/242368"	"Dyntaxa"	"Incertella nigrifrons"
"128"	"Incertella"	"scotica"	"(Collin, 1946)"	"http://dyntaxa.se/taxon/info/242369"	"Dyntaxa"	"Incertella scotica"
"129"	"Incertella"	"zuercheri"	"(Collin, 1946)"	"http://dyntaxa.se/taxon/info/242370"	"Dyntaxa"	"Incertella zuercheri"
"130"	"Lasiambia"	"sp."	"Sabrosky 1941"	"urn:lsid:faunaeur.org:taxname:60884"	"Fauna Europaea"	"Lasiambia sp."
"131"	"Lasiambia"	"baliola"	"(Collin, 1946)"	"http://dyntaxa.se/taxon/info/242371"	"Dyntaxa"	"Lasiambia baliola"
"132"	"Lasiambia"	"brevibucca"	"(Duda, 1933)"	"http://dyntaxa.se/taxon/info/242375"	"Dyntaxa"	"Lasiambia brevibucca"
"133"	"Lasiambia"	"palposa"	"(Fallén, 1820)"	"http://dyntaxa.se/taxon/info/242376"	"Dyntaxa"	"Lasiambia palposa"
"134"	"Lasiosina"	"sp."	"Becker 1910"	"urn:lsid:faunaeur.org:taxname:60900"	"Fauna Europaea"	"Lasiosina sp."
"135"	"Lasiosina"	"albipila"	"(Loew, 1866)"	"http://dyntaxa.se/taxon/info/242378"	"Dyntaxa"	"Lasiosina albipila"
"136"	"Lasiosina"	"herpini"	"(Guérin-Menéville, 1843)"	"http://dyntaxa.se/taxon/info/242380"	"Dyntaxa"	"Lasiosina herpini"
"137"	"Lasiosina"	"intermedia"	"Dely-Draskovits, 1977"	"http://dyntaxa.se/taxon/info/242381"	"Dyntaxa"	"Lasiosina intermedia"
"138"	"Lasiosina"	"parvipennis"	"Duda, 1933"	"http://dyntaxa.se/taxon/info/242382"	"Dyntaxa"	"Lasiosina parvipennis"
"139"	"Lasiosina"	"cinctipes"	"(Meigen, 1830)"	"http://dyntaxa.se/taxon/info/250284"	"Dyntaxa"	"Lasiosina cinctipes"
"140"	"Lipara"	"sp."	"Meigen 1830"	"urn:lsid:faunaeur.org:taxname:60640"	"Fauna Europaea"	"Lipara sp."
"141"	"Lipara"	"lucens"	"Meigen, 1830"	"http://dyntaxa.se/taxon/info/242383"	"Dyntaxa"	"Lipara lucens"
"142"	"Lipara"	"pullitarsis"	"Doskocil & Chvála, 1971"	"http://dyntaxa.se/taxon/info/242384"	"Dyntaxa"	"Lipara pullitarsis"
"143"	"Melanum"	"sp."	"Becker 1910"	"urn:lsid:faunaeur.org:taxname:60932"	"Fauna Europaea"	"Melanum sp."
"144"	"Melanum"	"laterale"	"(Haliday, 1833)"	"http://dyntaxa.se/taxon/info/242385"	"Dyntaxa"	"Melanum laterale"
"145"	"Meromyza"	"sp."	"Meigen 1830"	"urn:lsid:faunaeur.org:taxname:60934"	"Fauna Europaea"	"Meromyza sp."
"146"	"Meromyza"	"bohemica"	"Fedoseeva, 1962"	"http://dyntaxa.se/taxon/info/242386"	"Dyntaxa"	"Meromyza bohemica"
"147"	"Meromyza"	"curvinervis"	"(Zetterstedt, 1848)"	"http://dyntaxa.se/taxon/info/242387"	"Dyntaxa"	"Meromyza curvinervis"
"148"	"Meromyza"	"elbergi"	"Fedoseeva, 1979"	"http://dyntaxa.se/taxon/info/242389"	"Dyntaxa"	"Meromyza elbergi"
"149"	"Meromyza"	"femorata"	"Macquart, 1835"	"http://dyntaxa.se/taxon/info/242390"	"Dyntaxa"	"Meromyza femorata"
"150"	"Meromyza"	"ingrica"	"Nartshuk, 1992"	"http://dyntaxa.se/taxon/info/242391"	"Dyntaxa"	"Meromyza ingrica"
"151"	"Meromyza"	"lidiae"	"Nartshuk, 1992"	"http://dyntaxa.se/taxon/info/242392"	"Dyntaxa"	"Meromyza lidiae"
"152"	"Meromyza"	"mosquensis"	"Fedoseeva, 1960"	"http://dyntaxa.se/taxon/info/242393"	"Dyntaxa"	"Meromyza mosquensis"
"153"	"Meromyza"	"nigriseta"	"Fedoseeva, 1960"	"http://dyntaxa.se/taxon/info/242394"	"Dyntaxa"	"Meromyza nigriseta"
"154"	"Meromyza"	"nigriventris"	"Macquart, 1835"	"http://dyntaxa.se/taxon/info/242395"	"Dyntaxa"	"Meromyza nigriventris"
"155"	"Meromyza"	"ornata"	"(Wiedemann, 1817)"	"http://dyntaxa.se/taxon/info/242396"	"Dyntaxa"	"Meromyza ornata"
"156"	"Meromyza"	"palposa"	"Fedoseeva, 1960"	"http://dyntaxa.se/taxon/info/242397"	"Dyntaxa"	"Meromyza palposa"
