"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"156"	"Kleidotoma"	"psiloides"	"Westwood, 1833"	"urn:lsid:dyntaxa.se:Taxon:252554"	NA	NA	"Kleidotoma psiloides"
"157"	"Kleidotoma"	"pygmaea"	"(Dahlbom, 1846)"	"urn:lsid:dyntaxa.se:Taxon:252555"	NA	NA	"Kleidotoma pygmaea"
"158"	"Kleidotoma"	"ruficornis"	"Thomson, 1862"	"urn:lsid:dyntaxa.se:Taxon:252556"	NA	NA	"Kleidotoma ruficornis"
"159"	"Kleidotoma"	"scutellaris"	"Thomson, 1862"	"urn:lsid:dyntaxa.se:Taxon:252557"	NA	NA	"Kleidotoma scutellaris"
"160"	"Kleidotoma"	"striata"	"Cameron, 1886"	"urn:lsid:dyntaxa.se:Taxon:252558"	NA	NA	"Kleidotoma striata"
"161"	"Kleidotoma"	"striaticollis"	"Cameron, 1888"	"urn:lsid:dyntaxa.se:Taxon:252559"	NA	NA	"Kleidotoma striaticollis"
"162"	"Kleidotoma"	"subaptera"	"(Walker, 1834)"	"urn:lsid:dyntaxa.se:Taxon:252560"	NA	NA	"Kleidotoma subaptera"
"163"	"Kleidotoma"	"tetratoma"	"(Hartig, 1841)"	"urn:lsid:dyntaxa.se:Taxon:252561"	NA	NA	"Kleidotoma tetratoma"
"164"	"Kleidotoma"	"tomentosa"	"(Giraud, 1860)"	"urn:lsid:dyntaxa.se:Taxon:252562"	NA	NA	"Kleidotoma tomentosa"
"165"	"Kleidotoma"	"truncata"	"Cameron, 1889"	"urn:lsid:dyntaxa.se:Taxon:252563"	NA	NA	"Kleidotoma truncata"
"166"	"Leptopilina"	"sp."	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:1014242"	NA	NA	"Leptopilina sp."
"167"	"Leptopilina"	"clavipes"	"(Hartig, 1841)"	"urn:lsid:dyntaxa.se:Taxon:252564"	NA	NA	"Leptopilina clavipes"
"168"	"Leptopilina"	"fimbriata"	"(Kieffer, 1901)"	"urn:lsid:dyntaxa.se:Taxon:252565"	NA	NA	"Leptopilina fimbriata"
"169"	"Leptopilina"	"heterotoma"	"(Thomson, 1862)"	"urn:lsid:dyntaxa.se:Taxon:252566"	NA	NA	"Leptopilina heterotoma"
"170"	"Leptopilina"	"longipes"	"(Hartig, 1841)"	"urn:lsid:dyntaxa.se:Taxon:252567"	NA	NA	"Leptopilina longipes"
"171"	"Microstilba"	"sp."	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:1014243"	NA	NA	"Microstilba sp."
"172"	"Microstilba"	"tibialis"	"Kieffer, 1901"	"urn:lsid:dyntaxa.se:Taxon:252568"	NA	NA	"Microstilba tibialis"
"173"	"Mirandicola"	"sp."	"Belizin, 1968"	"urn:lsid:dyntaxa.se:Taxon:1014244"	NA	NA	"Mirandicola sp."
"174"	"Mirandicola"	"sericea"	"(Thomson, 1877)"	"urn:lsid:dyntaxa.se:Taxon:252569"	NA	NA	"Mirandicola sericea"
"175"	"Nordlanderiana"	"sp."	"Kovalev, 1989"	"urn:lsid:dyntaxa.se:Taxon:1014245"	NA	NA	"Nordlanderiana sp."
