"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"88"	"Platygaster"	"cyrsilus"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252054"	"Dyntaxa"	NA	"Platygaster cyrsilus"
"89"	"Platygaster"	"damokles"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/252055"	"Dyntaxa"	NA	"Platygaster damokles"
"90"	"Platygaster"	"danielssoni"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/252056"	"Dyntaxa"	NA	"Platygaster danielssoni"
"91"	"Platygaster"	"demades"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252057"	"Dyntaxa"	NA	"Platygaster demades"
"92"	"Platygaster"	"depressiventris"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252058"	"Dyntaxa"	NA	"Platygaster depressiventris"
"93"	"Platygaster"	"dryope"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252059"	"Dyntaxa"	NA	"Platygaster dryope"
"94"	"Platygaster"	"ennuis"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252060"	"Dyntaxa"	"Platygaster ennuis changed to Platygaster ennius (Pelle)"	"Platygaster ennuis"
"95"	"Platygaster"	"euhemerus"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252061"	"Dyntaxa"	NA	"Platygaster euhemerus"
"96"	"Platygaster"	"fennica"	"Buhl, 2003"	"http://dyntaxa.se/taxon/info/252062"	"Dyntaxa"	NA	"Platygaster fennica"
"97"	"Platygaster"	"frater"	"Buhl, 2006"	"http://dyntaxa.se/taxon/info/252063"	"Dyntaxa"	NA	"Platygaster frater"
"98"	"Platygaster"	"gracilipes"	"Huggert, 1975"	"http://dyntaxa.se/taxon/info/252064"	"Dyntaxa"	NA	"Platygaster gracilipes"
"99"	"Platygaster"	"gorge"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252065"	"Dyntaxa"	NA	"Platygaster gorge"
"100"	"Platygaster"	"gorgo"	"Walker, 1839"	"http://dyntaxa.se/taxon/info/252066"	"Dyntaxa"	NA	"Platygaster gorgo"
"101"	"Platygaster"	"gyge"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252067"	"Dyntaxa"	NA	"Platygaster gyge"
"102"	"Platygaster"	"hanseni"	"Buhl, 2006"	"http://dyntaxa.se/taxon/info/252068"	"Dyntaxa"	NA	"Platygaster hanseni"
"103"	"Platygaster"	"hyalinata"	"(Thomson, 1859)"	"http://dyntaxa.se/taxon/info/252069"	"Dyntaxa"	NA	"Platygaster hyalinata"
"104"	"Platygaster"	"hybrida"	"Buhl, 1994"	"http://dyntaxa.se/taxon/info/252070"	"Dyntaxa"	NA	"Platygaster hybrida"
"105"	"Platygaster"	"indefinita"	"Buhl, 2006"	"http://dyntaxa.se/taxon/info/252071"	"Dyntaxa"	NA	"Platygaster indefinita"
"106"	"Platygaster"	"iolas"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252072"	"Dyntaxa"	NA	"Platygaster iolas"
"107"	"Platygaster"	"laeviventris"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252073"	"Dyntaxa"	NA	"Platygaster laeviventris"
"108"	"Platygaster"	"lamelliformis"	"Huggert, 1973"	"http://dyntaxa.se/taxon/info/252074"	"Dyntaxa"	NA	"Platygaster lamelliformis"
"109"	"Platygaster"	"lanceolata"	"Buhl, 1996"	"http://dyntaxa.se/taxon/info/252075"	"Dyntaxa"	NA	"Platygaster lanceolata"
"110"	"Platygaster"	"lapponicus"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252076"	"Dyntaxa"	NA	"Platygaster lapponicus"
"111"	"Platygaster"	"laticeps"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252077"	"Dyntaxa"	NA	"Platygaster laticeps"
"112"	"Platygaster"	"leptines"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252078"	"Dyntaxa"	NA	"Platygaster leptines"
"113"	"Platygaster"	"lineaticeps"	"Buhl, 1994"	"http://dyntaxa.se/taxon/info/252079"	"Dyntaxa"	NA	"Platygaster lineaticeps"
"114"	"Platygaster"	"longestriolata"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252080"	"Dyntaxa"	NA	"Platygaster longestriolata"
"115"	"Platygaster"	"lundensis"	"Buhl, 1997"	"http://dyntaxa.se/taxon/info/252081"	"Dyntaxa"	NA	"Platygaster lundensis"
"116"	"Platygaster"	"luteocoxalis"	"(Kozlov, 1966)"	"http://dyntaxa.se/taxon/info/252082"	"Dyntaxa"	NA	"Platygaster luteocoxalis"
"117"	"Platygaster"	"lysicles"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252083"	"Dyntaxa"	NA	"Platygaster lysicles"
"118"	"Platygaster"	"manto"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252084"	"Dyntaxa"	NA	"Platygaster manto"
"119"	"Platygaster"	"marginata"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252085"	"Dyntaxa"	NA	"Platygaster marginata"
"120"	"Platygaster"	"masneri"	"Huggert, 1975"	"http://dyntaxa.se/taxon/info/252086"	"Dyntaxa"	NA	"Platygaster masneri"
"121"	"Platygaster"	"microsculpturata"	"Buhl, 1999"	"http://dyntaxa.se/taxon/info/252087"	"Dyntaxa"	NA	"Platygaster microsculpturata"
"122"	"Platygaster"	"minuta"	"Zetterstedt, 1840"	"http://dyntaxa.se/taxon/info/252088"	"Dyntaxa"	NA	"Platygaster minuta"
"123"	"Platygaster"	"molsensis"	"Buhl, 1995"	"http://dyntaxa.se/taxon/info/252089"	"Dyntaxa"	NA	"Platygaster molsensis"
"124"	"Platygaster"	"munita"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252090"	"Dyntaxa"	NA	"Platygaster munita"
"125"	"Platygaster"	"munki"	"Buhl, 1994"	"http://dyntaxa.se/taxon/info/252091"	"Dyntaxa"	NA	"Platygaster munki"
"126"	"Platygaster"	"nigra"	"Nees, 1834"	"http://dyntaxa.se/taxon/info/252092"	"Dyntaxa"	NA	"Platygaster nigra"
"127"	"Platygaster"	"nisus"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252093"	"Dyntaxa"	NA	"Platygaster nisus"
"128"	"Platygaster"	"oebalus"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252094"	"Dyntaxa"	NA	"Platygaster oebalus"
"129"	"Platygaster"	"oscus"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252095"	"Dyntaxa"	NA	"Platygaster oscus"
"130"	"Platygaster"	"otanes"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252096"	"Dyntaxa"	NA	"Platygaster otanes"
"131"	"Platygaster"	"parvula"	"Zetterstedt, 1840"	"http://dyntaxa.se/taxon/info/252097"	"Dyntaxa"	NA	"Platygaster parvula"
"132"	"Platygaster"	"pedasus"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252098"	"Dyntaxa"	NA	"Platygaster pedasus"
"133"	"Platygaster"	"pelias"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252099"	"Dyntaxa"	NA	"Platygaster pelias"
"134"	"Platygaster"	"philinna"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252100"	"Dyntaxa"	NA	"Platygaster philinna"
"135"	"Platygaster"	"picipes"	"Förster, 1861"	"http://dyntaxa.se/taxon/info/252101"	"Dyntaxa"	NA	"Platygaster picipes"
"136"	"Platygaster"	"pleuron"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252102"	"Dyntaxa"	NA	"Platygaster pleuron"
"137"	"Platygaster"	"polita"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252103"	"Dyntaxa"	NA	"Platygaster polita"
"138"	"Platygaster"	"puccinii"	"Vlug, 1995"	"http://dyntaxa.se/taxon/info/252104"	"Dyntaxa"	NA	"Platygaster puccinii"
"139"	"Platygaster"	"rufitibia"	"Buhl, 1999"	"http://dyntaxa.se/taxon/info/252105"	"Dyntaxa"	NA	"Platygaster rufitibia"
"140"	"Platygaster"	"rugosiceps"	"Buhl, 1994"	"http://dyntaxa.se/taxon/info/252106"	"Dyntaxa"	NA	"Platygaster rugosiceps"
"141"	"Platygaster"	"rutilipes"	"Buhl, 1997"	"http://dyntaxa.se/taxon/info/252107"	"Dyntaxa"	NA	"Platygaster rutilipes"
"142"	"Platygaster"	"sagana"	"Buhl, 1997"	"http://dyntaxa.se/taxon/info/252108"	"Dyntaxa"	NA	"Platygaster sagana"
"143"	"Platygaster"	"soederlundi"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/252109"	"Dyntaxa"	NA	"Platygaster soederlundi"
"144"	"Platygaster"	"splendidula"	"Ruthe, 1859"	"http://dyntaxa.se/taxon/info/252110"	"Dyntaxa"	NA	"Platygaster splendidula"
"145"	"Platygaster"	"striatidorsum"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/252111"	"Dyntaxa"	NA	"Platygaster striatidorsum"
"146"	"Platygaster"	"striatifacies"	"Buhl, 1996"	"http://dyntaxa.se/taxon/info/252112"	"Dyntaxa"	NA	"Platygaster striatifacies"
"147"	"Platygaster"	"striatithorax"	"Buhl, 1994"	"http://dyntaxa.se/taxon/info/252113"	"Dyntaxa"	NA	"Platygaster striatithorax"
"148"	"Platygaster"	"striolata"	"Nees, 1834"	"http://dyntaxa.se/taxon/info/252114"	"Dyntaxa"	NA	"Platygaster striolata"
"149"	"Platygaster"	"suecica"	"(Kieffer, 1926)"	"http://dyntaxa.se/taxon/info/252115"	"Dyntaxa"	NA	"Platygaster suecica"
"150"	"Platygaster"	"tisias"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252116"	"Dyntaxa"	NA	"Platygaster tisias"
"151"	"Platygaster"	"transversiceps"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/252117"	"Dyntaxa"	NA	"Platygaster transversiceps"
"152"	"Platygaster"	"tuberosa"	"Nees, 1834"	"http://dyntaxa.se/taxon/info/252118"	"Dyntaxa"	NA	"Platygaster tuberosa"
"153"	"Platygaster"	"tuberosula"	"Kieffer, 1926"	"http://dyntaxa.se/taxon/info/252119"	"Dyntaxa"	NA	"Platygaster tuberosula"
"154"	"Platygaster"	"tubulosa"	"Brues, 1922"	"http://dyntaxa.se/taxon/info/252120"	"Dyntaxa"	NA	"Platygaster tubulosa"
"155"	"Platygaster"	"uniformis"	"Buhl, 2006"	"http://dyntaxa.se/taxon/info/252121"	"Dyntaxa"	NA	"Platygaster uniformis"
"156"	"Platygaster"	"vintheri"	"Buhl, 1994"	"http://dyntaxa.se/taxon/info/252122"	"Dyntaxa"	NA	"Platygaster vintheri"
"157"	"Platygaster"	"vulgaris"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/252123"	"Dyntaxa"	NA	"Platygaster vulgaris"
"158"	"Synopeas"	"sp."	"Förster, 1856"	"http://dyntaxa.se/taxon/info/1014150"	"Dyntaxa"	NA	"Synopeas sp."
"159"	"Synopeas"	"laurae"	"(Vlug, 1991)"	"http://dyntaxa.se/taxon/info/252038"	"Dyntaxa"	NA	"Synopeas laurae"
"160"	"Synopeas"	"acutispinus"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/252127"	"Dyntaxa"	NA	"Synopeas acutispinus"
"161"	"Synopeas"	"affine"	"(Nees, 1834)"	"http://dyntaxa.se/taxon/info/252128"	"Dyntaxa"	NA	"Synopeas affine"
"162"	"Synopeas"	"bohemani"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/252129"	"Dyntaxa"	NA	"Synopeas bohemani"
"163"	"Synopeas"	"brevis"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/252130"	"Dyntaxa"	NA	"Synopeas brevis"
"164"	"Synopeas"	"ciliatum"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252131"	"Dyntaxa"	NA	"Synopeas ciliatum"
"165"	"Synopeas"	"convexum"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252132"	"Dyntaxa"	NA	"Synopeas convexum"
"166"	"Synopeas"	"craterum"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252133"	"Dyntaxa"	NA	"Synopeas craterum"
"167"	"Synopeas"	"curvicauda"	"(Förster, 1856)"	"http://dyntaxa.se/taxon/info/252134"	"Dyntaxa"	NA	"Synopeas curvicauda"
"168"	"Synopeas"	"decurvatum"	"(Nees, 1834)"	"http://dyntaxa.se/taxon/info/252135"	"Dyntaxa"	NA	"Synopeas decurvatum"
"169"	"Synopeas"	"discoideus"	"Buhl, 2005"	"http://dyntaxa.se/taxon/info/252136"	"Dyntaxa"	NA	"Synopeas discoideus"
"170"	"Synopeas"	"hansseni"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/252137"	"Dyntaxa"	NA	"Synopeas hansseni"
"171"	"Synopeas"	"hyllus"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252138"	"Dyntaxa"	NA	"Synopeas hyllus"
"172"	"Synopeas"	"inerme"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252139"	"Dyntaxa"	NA	"Synopeas inerme"
"173"	"Synopeas"	"jasium"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252140"	"Dyntaxa"	NA	"Synopeas jasium"
"174"	"Synopeas"	"lugubre"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252141"	"Dyntaxa"	NA	"Synopeas lugubre"
"175"	"Synopeas"	"muticum"	"(Nees, 1834)"	"http://dyntaxa.se/taxon/info/252142"	"Dyntaxa"	NA	"Synopeas muticum"
"176"	"Synopeas"	"opacum"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252143"	"Dyntaxa"	NA	"Synopeas opacum"
