"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"101"	"Cleorodes"	"sp."	"Warren, 1894"	"https://www.dyntaxa.se/taxon/info/1004162"	NA	"Dyntaxa"	"Cleorodes sp."
"102"	"Cleorodes"	"lichenaria"	"(Hufnagel, 1767)"	"https://www.dyntaxa.se/taxon/info/215605"	NA	"Dyntaxa"	"Cleorodes lichenaria"
"103"	"Fagivorina"	"sp."	"Wehrli, 1943"	"https://www.dyntaxa.se/taxon/info/1004163"	NA	"Dyntaxa"	"Fagivorina sp."
"104"	"Fagivorina"	"arenaria"	"(Hufnagel, 1767)"	"https://www.dyntaxa.se/taxon/info/100978"	NA	"Dyntaxa"	"Fagivorina arenaria"
"105"	"Ectropis"	"sp."	"Hübner, 1825"	"https://www.dyntaxa.se/taxon/info/1004164"	NA	"Dyntaxa"	"Ectropis sp."
"106"	"Ectropis"	"crepuscularia"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215607"	NA	"Dyntaxa"	"Ectropis crepuscularia"
"107"	"Ectropis"	"bistortata"	"Goeze, 1781"	"https://www.dyntaxa.se/taxon/info/236323"	NA	"Dyntaxa"	"Ectropis bistortata"
"108"	"Paradarisa"	"sp."	"Warren, 1897"	"https://www.dyntaxa.se/taxon/info/1004165"	NA	"Dyntaxa"	"Paradarisa sp."
"109"	"Paradarisa"	"consonaria"	"(Hübner, 1799)"	"https://www.dyntaxa.se/taxon/info/215609"	NA	"Dyntaxa"	"Paradarisa consonaria"
"110"	"Parectropis"	"sp."	"Sato, 1980"	"https://www.dyntaxa.se/taxon/info/1004166"	NA	"Dyntaxa"	"Parectropis sp."
"111"	"Parectropis"	"similaria"	"(Hufnagel, 1767)"	"https://www.dyntaxa.se/taxon/info/215610"	NA	"Dyntaxa"	"Parectropis similaria"
"112"	"Aethalura"	"sp."	"Mc Dunnough, 1920"	"https://www.dyntaxa.se/taxon/info/1004167"	NA	"Dyntaxa"	"Aethalura sp."
"113"	"Aethalura"	"punctulata"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215611"	NA	"Dyntaxa"	"Aethalura punctulata"
"114"	"Ematurga"	"sp."	"Lederer, 1853"	"https://www.dyntaxa.se/taxon/info/1004168"	NA	"Dyntaxa"	"Ematurga sp."
"115"	"Ematurga"	"atomaria"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215612"	NA	"Dyntaxa"	"Ematurga atomaria"
